ID_LAT_LON_YEAR_WEEK,emission
ID_-1.889_29.611_2021_05,313.56882
ID_-1.889_29.611_2021_06,301.8577
ID_-1.889_29.611_2021_07,306.2375
ID_-1.889_29.611_2021_08,309.32962
ID_-1.889_29.611_2021_09,267.51947
ID_-1.889_29.611_2021_10,317.2134
ID_-1.889_29.611_2021_11,319.93637
ID_-1.889_29.611_2021_12,318.903
ID_-1.889_29.611_2021_13,318.65228
ID_-1.889_29.611_2021_14,533.63654
ID_-1.889_29.611_2021_15,519.72375
ID_-1.889_29.611_2021_16,496.17386
ID_-1.889_29.611_2021_17,287.2377
ID_-1.889_29.611_2021_18,306.02466
ID_-1.889_29.611_2021_19,290.24945
ID_-1.889_29.611_2021_20,298.60648
ID_-1.889_29.611_2021_21,305.6295
ID_-1.889_29.611_2021_22,316.48944
ID_-1.889_29.611_2021_23,300.30765
ID_-1.889_29.611_2021_24,296.02914
ID_-1.889_29.611_2021_25,292.85837
ID_-1.889_29.611_2021_26,289.1491
ID_-1.899_31.201_2021_00,34.710938
ID_-1.899_31.201_2021_01,47.5784
ID_-1.899_31.201_2021_02,48.42265
ID_-1.899_31.201_2021_03,48.151318
ID_-1.899_31.201_2021_04,49.88442
ID_-1.899_31.201_2021_05,52.973312
ID_-1.899_31.201_2021_06,50.177708
ID_-1.899_31.201_2021_07,51.587963
ID_-1.899_31.201_2021_08,52.2286
ID_-1.899_31.201_2021_09,43.683662
ID_-1.899_31.201_2021_10,52.75301
ID_-1.899_31.201_2021_11,53.491753
ID_-1.899_31.201_2021_12,53.596375
ID_-1.899_31.201_2021_13,53.79652
ID_-1.899_31.201_2021_14,53.72375
ID_-1.899_31.201_2021_15,51.62185
ID_-1.899_31.201_2021_16,50.754826
ID_-1.899_31.201_2021_17,46.005047
ID_-1.899_31.201_2021_18,49.32926
ID_-1.899_31.201_2021_19,46.615856
ID_-1.899_31.201_2021_20,48.049862
ID_-1.899_31.201_2021_21,49.456715
ID_-1.899_31.201_2021_22,50.574093
ID_-1.899_31.201_2021_23,47.128445
ID_-1.899_31.201_2021_24,46.006096
ID_-1.899_31.201_2021_25,45.44048
ID_-1.899_31.201_2021_26,44.819283
ID_-1.900_29.500_2021_00,149.59389
ID_-1.900_29.500_2021_01,191.37364
ID_-1.900_29.500_2021_02,194.08531
ID_-1.900_29.500_2021_03,193.37022
ID_-1.900_29.500_2021_04,199.01802
ID_-1.900_29.500_2021_05,210.97894
ID_-1.900_29.500_2021_06,204.22893
ID_-1.900_29.500_2021_07,206.44983
ID_-1.900_29.500_2021_08,208.21132
ID_-1.900_29.500_2021_09,181.71527
ID_-1.900_29.500_2021_10,214.30724
ID_-1.900_29.500_2021_11,215.64844
ID_-1.900_29.500_2021_12,214.42384
ID_-1.900_29.500_2021_13,213.85745
ID_-1.900_29.500_2021_14,414.09793
ID_-1.900_29.500_2021_15,404.33365
ID_-1.900_29.500_2021_16,383.7266
ID_-1.900_29.500_2021_17,195.31494
ID_-1.900_29.500_2021_18,207.99417
ID_-1.900_29.500_2021_19,197.33461
ID_-1.900_29.500_2021_20,202.83911
ID_-1.900_29.500_2021_21,207.17564
ID_-1.900_29.500_2021_22,213.66866
ID_-1.900_29.500_2021_23,203.84239
ID_-1.900_29.500_2021_24,201.42065
ID_-1.900_29.500_2021_25,199.1884
ID_-1.900_29.500_2021_26,196.66646
ID_-1.902_28.398_2021_00,0.91913164
ID_-1.902_28.398_2021_01,1.0026988
ID_-1.902_28.398_2021_02,0.97774917
ID_-1.902_28.398_2021_03,0.9656202
ID_-1.902_28.398_2021_04,0.9751015
ID_-1.902_28.398_2021_05,0.9741278
ID_-1.902_28.398_2021_06,0.9723635
ID_-1.902_28.398_2021_07,0.89776385
ID_-1.902_28.398_2021_08,0.9392694
ID_-1.902_28.398_2021_09,0.9865533
ID_-1.902_28.398_2021_10,0.9832419
ID_-1.902_28.398_2021_11,1.0011468
ID_-1.902_28.398_2021_12,1.0164058
ID_-1.902_28.398_2021_13,1.0118494
ID_-1.902_28.398_2021_14,1.0463438
ID_-1.902_28.398_2021_15,1.0431439
ID_-1.902_28.398_2021_16,1.034867
ID_-1.902_28.398_2021_17,1.0813029
ID_-1.902_28.398_2021_18,1.0301942
ID_-1.902_28.398_2021_19,1.0421559
ID_-1.902_28.398_2021_20,1.0674511
ID_-1.902_28.398_2021_21,1.0898426
ID_-1.902_28.398_2021_22,1.1625572
ID_-1.902_28.398_2021_23,1.1779443
ID_-1.902_28.398_2021_24,1.2252018
ID_-1.902_28.398_2021_25,1.2649435
ID_-1.902_28.398_2021_26,1.2656127
ID_-1.903_28.297_2021_00,4.195794
ID_-1.903_28.297_2021_01,5.304614
ID_-1.903_28.297_2021_02,5.3055887
ID_-1.903_28.297_2021_03,5.2463193
ID_-1.903_28.297_2021_04,5.393147
ID_-1.903_28.297_2021_05,5.6270614
ID_-1.903_28.297_2021_06,5.400997
ID_-1.903_28.297_2021_07,5.3581653
ID_-1.903_28.297_2021_08,5.484037
ID_-1.903_28.297_2021_09,4.96037
ID_-1.903_28.297_2021_10,5.587237
ID_-1.903_28.297_2021_11,5.6935606
ID_-1.903_28.297_2021_12,5.744404
ID_-1.903_28.297_2021_13,5.7475204
ID_-1.903_28.297_2021_14,5.7771416
ID_-1.903_28.297_2021_15,5.5855904
ID_-1.903_28.297_2021_16,5.5087523
ID_-1.903_28.297_2021_17,5.32547
ID_-1.903_28.297_2021_18,5.4234796
ID_-1.903_28.297_2021_19,5.2488027
ID_-1.903_28.297_2021_20,5.3985515
ID_-1.903_28.297_2021_21,5.554251
ID_-1.903_28.297_2021_22,5.7695055
ID_-1.903_28.297_2021_23,5.527821
ID_-1.903_28.297_2021_24,5.5352907
ID_-1.903_28.297_2021_25,5.5925155
ID_-1.903_28.297_2021_26,5.554329
ID_-1.906_29.694_2021_00,55.912193
ID_-1.906_29.694_2021_01,71.29994
ID_-1.906_29.694_2021_02,72.56133
ID_-1.906_29.694_2021_03,72.41033
ID_-1.906_29.694_2021_04,74.548996
ID_-1.906_29.694_2021_05,78.993416
ID_-1.906_29.694_2021_06,76.571396
ID_-1.906_29.694_2021_07,77.276985
ID_-1.906_29.694_2021_08,77.91393
ID_-1.906_29.694_2021_09,68.13871
ID_-1.906_29.694_2021_10,80.215805
ID_-1.906_29.694_2021_11,80.584854
ID_-1.906_29.694_2021_12,79.97572
ID_-1.906_29.694_2021_13,79.6344
ID_-1.906_29.694_2021_14,162.86694
ID_-1.906_29.694_2021_15,159.20271
ID_-1.906_29.694_2021_16,150.83629
ID_-1.906_29.694_2021_17,73.275444
ID_-1.906_29.694_2021_18,77.93844
ID_-1.906_29.694_2021_19,74.141075
ID_-1.906_29.694_2021_20,75.977554
ID_-1.906_29.694_2021_21,77.53927
ID_-1.906_29.694_2021_22,79.95531
ID_-1.906_29.694_2021_23,76.39799
ID_-1.906_29.694_2021_24,75.506065
ID_-1.906_29.694_2021_25,74.61007
ID_-1.906_29.694_2021_26,73.604706
ID_-1.911_29.389_2021_00,49.292168
ID_-1.911_29.389_2021_01,59.949993
ID_-1.911_29.389_2021_02,60.64725
ID_-1.911_29.389_2021_03,60.40903
ID_-1.911_29.389_2021_04,61.92629
ID_-1.911_29.389_2021_05,65.05703
ID_-1.911_29.389_2021_06,63.8233
ID_-1.911_29.389_2021_07,63.24485
ID_-1.911_29.389_2021_08,63.812096
ID_-1.911_29.389_2021_09,58.090416
ID_-1.911_29.389_2021_10,66.42606
ID_-1.911_29.389_2021_11,66.64308
ID_-1.911_29.389_2021_12,66.04012
ID_-1.911_29.389_2021_13,65.41946
ID_-1.911_29.389_2021_14,163.08772
ID_-1.911_29.389_2021_15,159.85425
ID_-1.911_29.389_2021_16,150.55415
ID_-1.911_29.389_2021_17,63.34346
ID_-1.911_29.389_2021_18,65.98632
ID_-1.911_29.389_2021_19,63.29816
ID_-1.911_29.389_2021_20,64.66558
ID_-1.911_29.389_2021_21,65.82471
ID_-1.911_29.389_2021_22,67.52722
ID_-1.911_29.389_2021_23,65.5274
ID_-1.911_29.389_2021_24,65.507256
ID_-1.911_29.389_2021_25,65.26658
ID_-1.911_29.389_2021_26,64.53613
ID_-1.911_30.189_2021_00,100.90183
ID_-1.911_30.189_2021_01,122.42681
ID_-1.911_30.189_2021_02,124.130325
ID_-1.911_30.189_2021_03,123.93523
ID_-1.911_30.189_2021_04,126.99387
ID_-1.911_30.189_2021_05,133.282
ID_-1.911_30.189_2021_06,131.07713
ID_-1.911_30.189_2021_07,130.0894
ID_-1.911_30.189_2021_08,131.15897
ID_-1.911_30.189_2021_09,119.1631
ID_-1.911_30.189_2021_10,136.3176
ID_-1.911_30.189_2021_11,136.42033
ID_-1.911_30.189_2021_12,134.907
ID_-1.911_30.189_2021_13,133.67079
ID_-1.911_30.189_2021_14,342.45996
ID_-1.911_30.189_2021_15,336.14066
ID_-1.911_30.189_2021_16,316.33685
ID_-1.911_30.189_2021_17,128.81746
ID_-1.911_30.189_2021_18,135.07744
ID_-1.911_30.189_2021_19,129.52199
ID_-1.911_30.189_2021_20,132.30295
ID_-1.911_30.189_2021_21,134.45598
ID_-1.911_30.189_2021_22,137.92012
ID_-1.911_30.189_2021_23,134.11565
ID_-1.911_30.189_2021_24,133.98685
ID_-1.911_30.189_2021_25,133.04506
ID_-1.911_30.189_2021_26,131.45213
ID_-1.920_29.680_2021_00,72.96864
ID_-1.920_29.680_2021_01,94.929955
ID_-1.920_29.680_2021_02,95.489746
ID_-1.920_29.680_2021_03,94.75505
ID_-1.920_29.680_2021_04,97.518654
ID_-1.920_29.680_2021_05,103.61798
ID_-1.920_29.680_2021_06,99.682755
ID_-1.920_29.680_2021_07,101.45088
ID_-1.920_29.680_2021_08,102.452225
ID_-1.920_29.680_2021_09,88.41528
ID_-1.920_29.680_2021_10,105.137695
ID_-1.920_29.680_2021_11,106.32503
ID_-1.920_29.680_2021_12,106.32784
ID_-1.920_29.680_2021_13,106.5995
ID_-1.920_29.680_2021_14,163.72412
ID_-1.920_29.680_2021_15,159.09389
ID_-1.920_29.680_2021_16,152.30725
ID_-1.920_29.680_2021_17,94.68924
ID_-1.920_29.680_2021_18,101.35212
ID_-1.920_29.680_2021_19,95.44308
ID_-1.920_29.680_2021_20,98.93723
ID_-1.920_29.680_2021_21,101.34752
ID_-1.920_29.680_2021_22,104.78569
ID_-1.920_29.680_2021_23,99.28664
ID_-1.920_29.680_2021_24,97.89338
ID_-1.920_29.680_2021_25,96.94572
ID_-1.920_29.680_2021_26,95.90332
ID_-1.922_29.178_2021_00,19.819221
ID_-1.922_29.178_2021_01,24.6642
ID_-1.922_29.178_2021_02,24.806997
ID_-1.922_29.178_2021_03,24.61847
ID_-1.922_29.178_2021_04,25.279085
ID_-1.922_29.178_2021_05,26.564917
ID_-1.922_29.178_2021_06,25.744268
ID_-1.922_29.178_2021_07,25.55446
ID_-1.922_29.178_2021_08,25.980818
ID_-1.922_29.178_2021_09,23.516693
ID_-1.922_29.178_2021_10,26.81724
ID_-1.922_29.178_2021_11,27.128008
ID_-1.922_29.178_2021_12,27.143818
ID_-1.922_29.178_2021_13,27.044483
ID_-1.922_29.178_2021_14,44.839478
ID_-1.922_29.178_2021_15,43.751423
ID_-1.922_29.178_2021_16,41.8584
ID_-1.922_29.178_2021_17,25.593758
ID_-1.922_29.178_2021_18,26.39241
ID_-1.922_29.178_2021_19,25.421247
ID_-1.922_29.178_2021_20,26.069532
ID_-1.922_29.178_2021_21,26.690273
ID_-1.922_29.178_2021_22,27.753613
ID_-1.922_29.178_2021_23,26.718307
ID_-1.922_29.178_2021_24,26.708069
ID_-1.922_29.178_2021_25,26.787275
ID_-1.922_29.178_2021_26,26.54448
ID_-1.923_29.777_2021_00,82.27881
ID_-1.923_29.777_2021_01,101.66322
ID_-1.923_29.777_2021_02,103.49501
ID_-1.923_29.777_2021_03,103.44631
ID_-1.923_29.777_2021_04,106.20386
ID_-1.923_29.777_2021_05,112.01306
ID_-1.923_29.777_2021_06,109.76977
ID_-1.923_29.777_2021_07,109.86274
ID_-1.923_29.777_2021_08,110.49261
ID_-1.923_29.777_2021_09,98.55674
ID_-1.923_29.777_2021_10,114.56141
ID_-1.923_29.777_2021_11,114.55686
ID_-1.923_29.777_2021_12,113.12811
ID_-1.923_29.777_2021_13,112.176384
ID_-1.923_29.777_2021_14,287.7261
ID_-1.923_29.777_2021_15,282.1775
ID_-1.923_29.777_2021_16,265.43457
ID_-1.923_29.777_2021_17,106.255875
ID_-1.923_29.777_2021_18,112.66943
ID_-1.923_29.777_2021_19,107.44386
ID_-1.923_29.777_2021_20,109.79921
ID_-1.923_29.777_2021_21,111.60993
ID_-1.923_29.777_2021_22,114.29099
ID_-1.923_29.777_2021_23,110.42619
ID_-1.923_29.777_2021_24,109.69975
ID_-1.923_29.777_2021_25,108.38428
ID_-1.923_29.777_2021_26,106.91784
ID_-1.926_28.474_2021_00,0.9406412
ID_-1.926_28.474_2021_01,1.035349
ID_-1.926_28.474_2021_02,1.0175791
ID_-1.926_28.474_2021_03,1.0117247
ID_-1.926_28.474_2021_04,1.0223614
ID_-1.926_28.474_2021_05,1.0209292
ID_-1.926_28.474_2021_06,1.0209428
ID_-1.926_28.474_2021_07,0.95488244
ID_-1.926_28.474_2021_08,0.9955097
ID_-1.926_28.474_2021_09,1.0232012
ID_-1.926_28.474_2021_10,1.035906
ID_-1.926_28.474_2021_11,1.047835
ID_-1.926_28.474_2021_12,1.0581683
ID_-1.926_28.474_2021_13,1.0559717
ID_-1.926_28.474_2021_14,1.0908166
ID_-1.926_28.474_2021_15,1.0953647
ID_-1.926_28.474_2021_16,1.0862916
ID_-1.926_28.474_2021_17,1.1018327
ID_-1.926_28.474_2021_18,1.0750091
ID_-1.926_28.474_2021_19,1.0828265
ID_-1.926_28.474_2021_20,1.1098951
ID_-1.926_28.474_2021_21,1.1294998
ID_-1.926_28.474_2021_22,1.2078059
ID_-1.926_28.474_2021_23,1.2237177
ID_-1.926_28.474_2021_24,1.2664812
ID_-1.926_28.474_2021_25,1.2949698
ID_-1.926_28.474_2021_26,1.292766
ID_-1.929_28.771_2021_00,7.3363824
ID_-1.929_28.771_2021_01,9.687456
ID_-1.929_28.771_2021_02,9.829873
ID_-1.929_28.771_2021_03,9.803154
ID_-1.929_28.771_2021_04,10.114099
ID_-1.929_28.771_2021_05,10.616946
ID_-1.929_28.771_2021_06,10.152844
ID_-1.929_28.771_2021_07,10.324853
ID_-1.929_28.771_2021_08,10.496359
ID_-1.929_28.771_2021_09,9.025491
ID_-1.929_28.771_2021_10,10.581154
ID_-1.929_28.771_2021_11,10.700705
ID_-1.929_28.771_2021_12,10.718526
ID_-1.929_28.771_2021_13,10.763451
ID_-1.929_28.771_2021_14,10.756639
ID_-1.929_28.771_2021_15,10.441846
ID_-1.929_28.771_2021_16,10.284044
ID_-1.929_28.771_2021_17,9.416324
ID_-1.929_28.771_2021_18,10.030539
ID_-1.929_28.771_2021_19,9.576836
ID_-1.929_28.771_2021_20,9.867067
ID_-1.929_28.771_2021_21,10.121895
ID_-1.929_28.771_2021_22,10.496357
ID_-1.929_28.771_2021_23,9.946096
ID_-1.929_28.771_2021_24,9.805537
ID_-1.929_28.771_2021_25,9.708084
ID_-1.929_28.771_2021_26,9.589583
ID_-1.932_31.068_2021_00,1.8364996
ID_-1.932_31.068_2021_01,1.9499594
ID_-1.932_31.068_2021_02,2.0004725
ID_-1.932_31.068_2021_03,1.9634644
ID_-1.932_31.068_2021_04,2.005117
ID_-1.932_31.068_2021_05,2.2089212
ID_-1.932_31.068_2021_06,2.2927907
ID_-1.932_31.068_2021_07,2.194072
ID_-1.932_31.068_2021_08,2.082895
ID_-1.932_31.068_2021_09,2.0314336
ID_-1.932_31.068_2021_10,2.8817902
ID_-1.932_31.068_2021_11,2.825246
ID_-1.932_31.068_2021_12,2.686376
ID_-1.932_31.068_2021_13,2.5372758
ID_-1.932_31.068_2021_14,3.6107886
ID_-1.932_31.068_2021_15,3.6408308
ID_-1.932_31.068_2021_16,3.493603
ID_-1.932_31.068_2021_17,3.0932713
ID_-1.932_31.068_2021_18,3.1751573
ID_-1.932_31.068_2021_19,2.980288
ID_-1.932_31.068_2021_20,2.9769974
ID_-1.932_31.068_2021_21,2.98029
ID_-1.932_31.068_2021_22,2.433622
ID_-1.932_31.068_2021_23,2.4180145
ID_-1.932_31.068_2021_24,2.4340436
ID_-1.932_31.068_2021_25,2.4248626
ID_-1.932_31.068_2021_26,2.384296
ID_-1.933_30.367_2021_00,25.039757
ID_-1.933_30.367_2021_01,28.607494
ID_-1.933_30.367_2021_02,29.129446
ID_-1.933_30.367_2021_03,29.239223
ID_-1.933_30.367_2021_04,29.795187
ID_-1.933_30.367_2021_05,31.013529
ID_-1.933_30.367_2021_06,31.263723
ID_-1.933_30.367_2021_07,30.603207
ID_-1.933_30.367_2021_08,30.6058
ID_-1.933_30.367_2021_09,28.757896
ID_-1.933_30.367_2021_10,32.29403
ID_-1.933_30.367_2021_11,31.915302
ID_-1.933_30.367_2021_12,31.126303
ID_-1.933_30.367_2021_13,30.536592
ID_-1.933_30.367_2021_14,119.22445
ID_-1.933_30.367_2021_15,117.48512
ID_-1.933_30.367_2021_16,109.45635
ID_-1.933_30.367_2021_17,31.136152
ID_-1.933_30.367_2021_18,32.736065
ID_-1.933_30.367_2021_19,31.440989
ID_-1.933_30.367_2021_20,31.919361
ID_-1.933_30.367_2021_21,32.128735
ID_-1.933_30.367_2021_22,32.3767
ID_-1.933_30.367_2021_23,32.19066
ID_-1.933_30.367_2021_24,32.404263
ID_-1.933_30.367_2021_25,32.022877
ID_-1.933_30.367_2021_26,31.592995
ID_-1.938_31.362_2021_00,0.1613314
ID_-1.938_31.362_2021_01,0.15777226
ID_-1.938_31.362_2021_02,0.16420127
ID_-1.938_31.362_2021_03,0.15363744
ID_-1.938_31.362_2021_04,0.15851702
ID_-1.938_31.362_2021_05,0.19227563
ID_-1.938_31.362_2021_06,0.20598029
ID_-1.938_31.362_2021_07,0.19239669
ID_-1.938_31.362_2021_08,0.16634773
ID_-1.938_31.362_2021_09,0.16792372
ID_-1.938_31.362_2021_10,0.2681344
ID_-1.938_31.362_2021_11,0.26115933
ID_-1.938_31.362_2021_12,0.2386283
ID_-1.938_31.362_2021_13,0.20988958
ID_-1.938_31.362_2021_14,0.37386724
ID_-1.938_31.362_2021_15,0.37038445
ID_-1.938_31.362_2021_16,0.34647065
ID_-1.938_31.362_2021_17,0.32373986
ID_-1.938_31.362_2021_18,0.32110152
ID_-1.938_31.362_2021_19,0.28820592
ID_-1.938_31.362_2021_20,0.28063634
ID_-1.938_31.362_2021_21,0.2799879
ID_-1.938_31.362_2021_22,0.19140288
ID_-1.938_31.362_2021_23,0.18538837
ID_-1.938_31.362_2021_24,0.18456551
ID_-1.938_31.362_2021_25,0.18727337
ID_-1.938_31.362_2021_26,0.18272
ID_-1.944_28.556_2021_00,4.5636406
ID_-1.944_28.556_2021_01,6.039184
ID_-1.944_28.556_2021_02,6.099681
ID_-1.944_28.556_2021_03,6.0514293
ID_-1.944_28.556_2021_04,6.2484984
ID_-1.944_28.556_2021_05,6.5820427
ID_-1.944_28.556_2021_06,6.267596
ID_-1.944_28.556_2021_07,6.3487654
ID_-1.944_28.556_2021_08,6.459309
ID_-1.944_28.556_2021_09,5.585345
ID_-1.944_28.556_2021_10,6.5263753
ID_-1.944_28.556_2021_11,6.63321
ID_-1.944_28.556_2021_12,6.6680565
ID_-1.944_28.556_2021_13,6.6860933
ID_-1.944_28.556_2021_14,6.674046
ID_-1.944_28.556_2021_15,6.4270163
ID_-1.944_28.556_2021_16,6.3286777
ID_-1.944_28.556_2021_17,5.910757
ID_-1.944_28.556_2021_18,6.197049
ID_-1.944_28.556_2021_19,5.9180117
ID_-1.944_28.556_2021_20,6.095591
ID_-1.944_28.556_2021_21,6.2741065
ID_-1.944_28.556_2021_22,6.479322
ID_-1.944_28.556_2021_23,6.111834
ID_-1.944_28.556_2021_24,6.03485
ID_-1.944_28.556_2021_25,6.0227027
ID_-1.944_28.556_2021_26,5.9595585
ID_-1.945_29.155_2021_00,130.87254
ID_-1.945_29.155_2021_01,161.82437
ID_-1.945_29.155_2021_02,163.9427
ID_-1.945_29.155_2021_03,163.61191
ID_-1.945_29.155_2021_04,167.81361
ID_-1.945_29.155_2021_05,176.85231
ID_-1.945_29.155_2021_06,173.20506
ID_-1.945_29.155_2021_07,173.5839
ID_-1.945_29.155_2021_08,174.73537
ID_-1.945_29.155_2021_09,155.82375
ID_-1.945_29.155_2021_10,180.99905
ID_-1.945_29.155_2021_11,181.298
ID_-1.945_29.155_2021_12,179.47339
ID_-1.945_29.155_2021_13,178.41273
ID_-1.945_29.155_2021_14,428.51944
ID_-1.945_29.155_2021_15,420.10843
ID_-1.945_29.155_2021_16,395.84402
ID_-1.945_29.155_2021_17,167.29202
ID_-1.945_29.155_2021_18,177.73766
ID_-1.945_29.155_2021_19,169.06566
ID_-1.945_29.155_2021_20,173.49428
ID_-1.945_29.155_2021_21,176.4573
ID_-1.945_29.155_2021_22,180.90202
ID_-1.945_29.155_2021_23,174.74121
ID_-1.945_29.155_2021_24,173.69113
ID_-1.945_29.155_2021_25,171.75319
ID_-1.945_29.155_2021_26,169.62814
ID_-1.951_28.649_2021_00,1.12723
ID_-1.951_28.649_2021_01,1.2101357
ID_-1.951_28.649_2021_02,1.1629859
ID_-1.951_28.649_2021_03,1.1341293
ID_-1.951_28.649_2021_04,1.1437668
ID_-1.951_28.649_2021_05,1.1435024
ID_-1.951_28.649_2021_06,1.1374601
ID_-1.951_28.649_2021_07,1.0240438
ID_-1.951_28.649_2021_08,1.0788896
ID_-1.951_28.649_2021_09,1.1810071
ID_-1.951_28.649_2021_10,1.142635
ID_-1.951_28.649_2021_11,1.1782268
ID_-1.951_28.649_2021_12,1.2082031
ID_-1.951_28.649_2021_13,1.1973568
ID_-1.951_28.649_2021_14,1.2406319
ID_-1.951_28.649_2021_15,1.2200295
ID_-1.951_28.649_2021_16,1.2111636
ID_-1.951_28.649_2021_17,1.3362973
ID_-1.951_28.649_2021_18,1.2192935
ID_-1.951_28.649_2021_19,1.2433956
ID_-1.951_28.649_2021_20,1.2718992
ID_-1.951_28.649_2021_21,1.3064184
ID_-1.951_28.649_2021_22,1.3873007
ID_-1.951_28.649_2021_23,1.4058203
ID_-1.951_28.649_2021_24,1.4757164
ID_-1.951_28.649_2021_25,1.5504292
ID_-1.951_28.649_2021_26,1.5574079
ID_-1.959_30.341_2021_00,120.60002
ID_-1.959_30.341_2021_01,158.21994
ID_-1.959_30.341_2021_02,161.07516
ID_-1.959_30.341_2021_03,160.40193
ID_-1.959_30.341_2021_04,165.60143
ID_-1.959_30.341_2021_05,176.50578
ID_-1.959_30.341_2021_06,169.54605
ID_-1.959_30.341_2021_07,172.39076
ID_-1.959_30.341_2021_08,173.85194
ID_-1.959_30.341_2021_09,149.25389
ID_-1.959_30.341_2021_10,178.41855
ID_-1.959_30.341_2021_11,179.90523
ID_-1.959_30.341_2021_12,179.09718
ID_-1.959_30.341_2021_13,178.69672
ID_-1.959_30.341_2021_14,315.56842
ID_-1.959_30.341_2021_15,307.05295
ID_-1.959_30.341_2021_16,292.4517
ID_-1.959_30.341_2021_17,161.31696
ID_-1.959_30.341_2021_18,172.00293
ID_-1.959_30.341_2021_19,162.93864
ID_-1.959_30.341_2021_20,167.25282
ID_-1.959_30.341_2021_21,171.27061
ID_-1.959_30.341_2021_22,176.99014
ID_-1.959_30.341_2021_23,167.27444
ID_-1.959_30.341_2021_24,164.42944
ID_-1.959_30.341_2021_25,162.47144
ID_-1.959_30.341_2021_26,160.2415
ID_-1.961_28.939_2021_00,8.198046
ID_-1.961_28.939_2021_01,11.257625
ID_-1.961_28.939_2021_02,11.456485
ID_-1.961_28.939_2021_03,11.394408
ID_-1.961_28.939_2021_04,11.80512
ID_-1.961_28.939_2021_05,12.351257
ID_-1.961_28.939_2021_06,11.691603
ID_-1.961_28.939_2021_07,12.0265665
ID_-1.961_28.939_2021_08,12.182953
ID_-1.961_28.939_2021_09,10.179205
ID_-1.961_28.939_2021_10,11.961563
ID_-1.961_28.939_2021_11,12.133722
ID_-1.961_28.939_2021_12,12.164153
ID_-1.961_28.939_2021_13,12.216822
ID_-1.961_28.939_2021_14,11.655761
ID_-1.961_28.939_2021_15,11.190272
ID_-1.961_28.939_2021_16,11.005864
ID_-1.961_28.939_2021_17,10.11845
ID_-1.961_28.939_2021_18,10.855887
ID_-1.961_28.939_2021_19,10.259545
ID_-1.961_28.939_2021_20,10.579386
ID_-1.961_28.939_2021_21,10.892929
ID_-1.961_28.939_2021_22,11.637789
ID_-1.961_28.939_2021_23,10.840223
ID_-1.961_28.939_2021_24,10.579758
ID_-1.961_28.939_2021_25,10.448571
ID_-1.961_28.939_2021_26,10.306157
ID_-1.961_31.339_2021_00,3.1087024
ID_-1.961_31.339_2021_01,3.3129637
ID_-1.961_31.339_2021_02,3.2032447
ID_-1.961_31.339_2021_03,3.1134045
ID_-1.961_31.339_2021_04,3.1454158
ID_-1.961_31.339_2021_05,3.1952648
ID_-1.961_31.339_2021_06,3.2012696
ID_-1.961_31.339_2021_07,2.8923256
ID_-1.961_31.339_2021_08,2.9906602
ID_-1.961_31.339_2021_09,3.2527306
ID_-1.961_31.339_2021_10,3.2980807
ID_-1.961_31.339_2021_11,3.3778021
ID_-1.961_31.339_2021_12,3.4189074
ID_-1.961_31.339_2021_13,3.3463247
ID_-1.961_31.339_2021_14,3.704258
ID_-1.961_31.339_2021_15,3.6455834
ID_-1.961_31.339_2021_16,3.585987
ID_-1.961_31.339_2021_17,3.8795557
ID_-1.961_31.339_2021_18,3.577084
ID_-1.961_31.339_2021_19,3.5870552
ID_-1.961_31.339_2021_20,3.647043
ID_-1.961_31.339_2021_21,3.7335565
ID_-1.961_31.339_2021_22,3.8100467
ID_-1.961_31.339_2021_23,3.847534
ID_-1.961_31.339_2021_24,4.0235176
ID_-1.961_31.339_2021_25,4.2175756
ID_-1.961_31.339_2021_26,4.228296
ID_-1.968_30.932_2021_00,41.67131
ID_-1.968_30.932_2021_01,54.125557
ID_-1.968_30.932_2021_02,54.727325
ID_-1.968_30.932_2021_03,54.378437
ID_-1.968_30.932_2021_04,56.059135
ID_-1.968_30.932_2021_05,58.85681
ID_-1.968_30.932_2021_06,56.43521
ID_-1.968_30.932_2021_07,56.93587
ID_-1.968_30.932_2021_08,57.80579
ID_-1.968_30.932_2021_09,50.48419
ID_-1.968_30.932_2021_10,59.03545
ID_-1.968_30.932_2021_11,59.78321
ID_-1.968_30.932_2021_12,59.873756
ID_-1.968_30.932_2021_13,59.888805
ID_-1.968_30.932_2021_14,60.9247
ID_-1.968_30.932_2021_15,59.080936
ID_-1.968_30.932_2021_16,58.098442
ID_-1.968_30.932_2021_17,54.116524
ID_-1.968_30.932_2021_18,56.794983
ID_-1.968_30.932_2021_19,54.298492
ID_-1.968_30.932_2021_20,55.8236
ID_-1.968_30.932_2021_21,57.277508
ID_-1.968_30.932_2021_22,58.84374
ID_-1.968_30.932_2021_23,55.91587
ID_-1.968_30.932_2021_24,55.361607
ID_-1.968_30.932_2021_25,55.161003
ID_-1.968_30.932_2021_26,54.559105
ID_-1.974_28.526_2021_00,0.0
ID_-1.974_28.526_2021_01,0.0
ID_-1.974_28.526_2021_02,0.0
ID_-1.974_28.526_2021_03,0.0
ID_-1.974_28.526_2021_04,0.0
ID_-1.974_28.526_2021_05,0.0
ID_-1.974_28.526_2021_06,0.0
ID_-1.974_28.526_2021_07,0.0
ID_-1.974_28.526_2021_08,0.0
ID_-1.974_28.526_2021_09,0.0
ID_-1.974_28.526_2021_10,0.0
ID_-1.974_28.526_2021_11,0.0
